2014-11-25 12:55,,
2014-11-25 13:00,,
2014-11-25 13:05,20.5,56.9
2014-11-25 13:10,20.4,56.7
2014-11-25 13:15,20.4,56.8
2014-11-25 13:20,,
2014-11-25 13:25,20.5,56.8
2014-11-25 13:30,20.5,56.7
2014-11-25 13:35,20.5,56.6
2014-11-25 13:40,20.8,56.1
2014-11-25 13:45,20.9,55.7
2014-11-25 13:50,,
2014-11-25 13:55,21.0,55.5
2014-11-25 14:00,20.8,55.8
2014-11-25 14:05,20.7,55.4
2014-11-25 14:10,,
2014-11-25 14:15,20.8,55.1
2014-11-25 14:20,20.8,55.1
2014-11-25 14:25,,
2014-11-25 14:30,,
2014-11-25 14:35,20.9,55.1
2014-11-25 14:40,20.9,55.1
2014-11-25 14:45,21.0,55.3
2014-11-25 14:50,21.0,55.3
2014-11-25 14:55,,
2014-11-25 15:00,20.9,55.7
2014-11-25 15:05,,
2014-11-25 15:10,21.2,55.4
2014-11-25 15:15,21.3,55.5
2014-11-25 15:20,,
2014-11-25 15:25,21.3,55.7
2014-11-25 15:30,21.3,55.7
2014-11-25 15:35,21.4,55.5
2014-11-25 15:40,21.4,55.7
2014-11-25 15:45,21.4,55.8
2014-11-25 15:50,21.4,55.7
2014-11-25 15:55,,
2014-11-25 16:00,21.5,56.2
2014-11-25 16:05,21.5,55.9
2014-11-25 16:10,21.3,56.3
2014-11-25 16:15,21.2,56.2
2014-11-25 16:20,21.1,56.4
2014-11-25 16:25,21.1,56.4
2014-11-25 16:30,21.1,56.2
2014-11-25 16:35,,
2014-11-25 16:40,21.1,56.2
2014-11-25 16:45,21.1,56.3
2014-11-25 16:50,,
2014-11-25 16:55,21.1,56.1
2014-11-25 17:00,21.0,56.1
2014-11-25 17:05,21.1,56.2
2014-11-25 17:10,,
2014-11-25 17:15,21.6,54.9
2014-11-25 17:20,,
2014-11-25 17:25,21.5,55.3
2014-11-25 17:30,21.3,55.7
2014-11-25 17:35,21.2,56.0
2014-11-25 17:40,21.1,56.1
2014-11-25 17:45,21.5,55.0
2014-11-25 17:50,21.6,54.6
2014-11-25 17:55,,
2014-11-25 18:00,21.6,55.3
2014-11-25 18:05,21.7,54.8
2014-11-25 18:10,,
2014-11-25 18:15,21.8,54.9
2014-11-25 18:20,21.6,55.7
2014-11-25 18:25,21.6,55.2
2014-11-25 18:30,21.7,55.3
2014-11-25 18:35,21.7,55.3
2014-11-25 18:40,21.7,55.3
2014-11-25 18:45,21.8,55.3
2014-11-25 18:50,21.8,55.3
2014-11-25 18:55,21.8,55.3
2014-11-25 19:00,,
2014-11-25 19:05,21.5,56.1
2014-11-25 19:10,,
2014-11-25 19:15,21.8,55.2
2014-11-25 19:20,,
2014-11-25 19:25,,
2014-11-25 19:30,21.8,55.5
2014-11-25 19:35,21.8,55.6
2014-11-25 19:40,21.8,55.6
2014-11-25 19:45,,
2014-11-25 19:50,,
2014-11-25 19:55,22.0,55.2
2014-11-25 20:00,21.9,55.2
2014-11-25 20:05,21.3,55.0
2014-11-25 20:10,21.1,55.6
2014-11-25 20:15,21.1,55.9
2014-11-25 20:20,21.1,56.0
2014-11-25 20:25,21.1,56.2
2014-11-25 20:30,21.2,55.3
2014-11-25 20:35,21.6,54.5
2014-11-25 20:40,21.9,54.2
2014-11-25 20:45,22.1,54.2
2014-11-25 20:50,,
2014-11-25 20:55,,
2014-11-25 21:00,,
2014-11-25 21:05,,
2014-11-25 21:10,,
2014-11-25 21:15,,
2014-11-25 21:20,,
2014-11-25 21:23,,
2014-11-25 21:23,22.2,55.1
2014-11-25 21:24,22.2,54.9
2014-11-25 21:25,22.0,53.8
2014-11-25 21:30,,
2014-11-25 21:35,21.6,55.7
2014-11-25 21:40,21.9,55.1
2014-11-25 21:45,22.1,54.6
2014-11-25 21:50,22.2,54.5
2014-11-25 21:55,22.2,54.8
2014-11-25 22:00,22.2,54.8
2014-11-25 22:05,,
2014-11-25 22:10,22.3,55.3
2014-11-25 22:15,22.2,54.8
2014-11-25 22:20,21.8,55.4
2014-11-25 22:25,21.6,55.4
2014-11-25 22:30,,
2014-11-25 22:35,,
2014-11-25 22:40,,
2014-11-25 22:45,,
2014-11-25 22:50,21.5,55.5
2014-11-25 22:55,21.5,55.5
2014-11-25 23:00,21.8,55.0
2014-11-25 23:05,,
